0.2327820466,0.1805420489,0.1330285588,0.0923583176,0.0599895002,0.0362685008,0.0203491507,0.0105716239,0.0050638549,0.00222019,0,0,0,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857147E-05,8.92857142857227E-05,0,0,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,0,0,0,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,0,0,0,0,0,0,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,0,0,0,0,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,0,0,0,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,0,0,0,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,0,0,0,0,0,0,0,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,0,0,0,0
0.2202072062,0.1908509083,0.1571384803,0.1219021962,0.0884625051,0.0597387271,0.0374176303,0.0216724588,0.0115356495,0.0055686599,0,0,0,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857147E-05,8.92857142857227E-05,0,0,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,0,0,0,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,0,0,0,0,0,0,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,0,0,0,0,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,0,0,0,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,0,0,0,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,0,0,0,0,0,0,0,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,0,0,0,0
0.1864150827,0.1805420489,0.1661103466,0.1439942359,0.1167589726,0.0880925293,0.0616333215,0.0398557956,0.023657391,0.0126971936,0,0,0,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857147E-05,8.92857142857227E-05,0,0,8.92857142857147E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,0,0,0,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,0,0,0,0,0,0,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,0,0,0,0,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,0,0,0,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,0,0,0,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,0,0,0,0,0,0,0,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,0,0,0,0
0.1412245795,0.1528392519,0.1571384803,0.1522152012,0.1379182352,0.1162705333,0.0908877013,0.0656531765,0.0435129884,0.0260490146,0,0,0,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857147E-05,0,0,8.92857142857227E-05,8.92857142857147E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,0,0,0,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,0,0,0,0,0,0,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,0,0,0,0,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,0,0,0,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,0,0,0,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,0,0,0,0,0,0,0,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,0,0,0,0
0.0957521396,0.1157920585,0.1330285588,0.1439942359,0.1457920922,0.1373412123,0.1199606992,0.0968183567,0.071682868,0.0479195011,0,0,0,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,0,0,8.9285714285857E-05,8.92857142857222E-05,8.92857142857147E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,0,0,0,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,0,0,0,0,0,0,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,0,0,0,0,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,0,0,0,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,0,0,0,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,0,0,0,0,0,0,0,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,0,0,0,0
0.0581117396,0.0785137333,0.1007861493,0.1219021962,0.1379182352,0.1451821054,0.1417006283,0.1277903076,0.1057142055,0.0789479792,0,0,0,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,0,0,8.9285714287886E-05,8.92857142858491E-05,8.92857142857218E-05,8.92857142857146E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,0,0,0,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,0,0,0,0,0,0,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,0,0,0,0,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,0,0,0,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,0,0,0,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,0,0,0,0,0,0,0,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,0,0,0,0
0.0315808264,0.0476561177,0.0683425843,0.0923583176,0.1167589726,0.1373412123,0.1497905649,0.1509502177,0.1395345431,0.1164327191,0,0,0,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857146E-05,8.92857142857208E-05,8.92857142858271E-05,8.92857142874728E-05,8.92857143106039E-05,8.9285714605534E-05,8.92857179942354E-05,8.92857525887112E-05,0,0,8.928571431528E-05,8.92857142877654E-05,8.9285714285841E-05,8.92857142857214E-05,8.92857142857146E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,0,0,0,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,0,0,0,0,0,0,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,0,0,0,0,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,0,0,0,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,0,0,0,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,0,0,0,0,0,0,0,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,0,0,0,0
0.0153838385,0.0259060639,0.041487004,0.0626301193,0.0884625051,0.1162705333,0.1417006283,0.1595685625,0.1648243925,0.1536850474,0,0,0,0.0246843126,0.010550983,0.0040752675,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857146E-05,8.92857142857209E-05,8.92857142858299E-05,8.92857142875425E-05,8.92857143119667E-05,8.92857146259027E-05,8.92857182122218E-05,0,0,0.0246843126,0.010550983,0.0040752675,8.92857142858345E-05,8.92857142857211E-05,8.92857142857146E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,0,0,0,0.0246843126,0.010550983,0.0040752675,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,0,0,0,0,0,0,0.0246843126,0.010550983,0.0040752675,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,0,0,0,0,0.0246843126,0.010550983,0.0040752675,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,0,0,0,0.0246843126,0.010550983,0.0040752675,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,0,0,0,0.0246843126,0.010550983,0.0040752675,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,0,0,0,0,0,0,0,0.0246843126,0.010550983,0.0040752675,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,0,0,0,0
0.006736271,0.0126277665,0.022557793,0.0380222187,0.0599895002,0.0880925293,0.1199606992,0.1509502177,0.1742353377,0.1815412382,0,0,0,0.0465599593,0.0221512399,0.0094638489,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857146E-05,8.92857142857211E-05,8.92857142858345E-05,8.92857142876426E-05,8.92857143136386E-05,8.92857146458989E-05,0,0,0.0465599593,0.0221512399,0.0094638489,8.92857142875425E-05,8.92857142858299E-05,8.92857142857209E-05,8.92857142857146E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,0,0,0,0.0465599593,0.0221512399,0.0094638489,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,0,0,0,0,0,0,0.0465599593,0.0221512399,0.0094638489,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,0,0,0,0,0.0465599593,0.0221512399,0.0094638489,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,0,0,0,0.0465599593,0.0221512399,0.0094638489,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,0,0,0,0.0465599593,0.0221512399,0.0094638489,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,0,0,0,0,0,0,0,0.0465599593,0.0221512399,0.0094638489,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,0,0,0,0
0.0026742688,0.005538487,0.0110016058,0.0206772896,0.0364206023,0.0597387271,0.0908877013,0.1277903076,0.1648243925,0.191907179,0,0,0,0.0785483217,0.0418499279,0.0199917334,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857146E-05,8.92857142857214E-05,8.9285714285841E-05,8.92857142877654E-05,8.928571431528E-05,0,0,0.0785483217,0.0418499279,0.0199917334,8.92857143106039E-05,8.92857142874728E-05,8.92857142858271E-05,8.92857142857208E-05,8.92857142857146E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,0,0,0,0.0785483217,0.0418499279,0.0199917334,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,0,0,0,0,0,0,0.0785483217,0.0418499279,0.0199917334,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,0,0,0,0,0.0785483217,0.0418499279,0.0199917334,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,0,0,0,0.0785483217,0.0418499279,0.0199917334,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,0,0,0,0.0785483217,0.0418499279,0.0199917334,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,0,0,0,0,0,0,0,0.0785483217,0.0418499279,0.0199917334,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,8.92857142857143E-05,0,0,0,0
